Date,low est,high est,item,itemURL,seller,hammer price
9 Jan 2016,£135.52,£106.45,"Yamazaki
 
Single Malt Whisky
Limited Edition 2015
43% 2 
700ml
 
The box is damaged Box","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=NW092l&amp;multipleCompany=&amp;theAuctionYears="">Yamazaki
 
Single Malt Whisky
Limited Edition 2015
43% 2 
700ml
 
The box is damaged Box</a>",whiskyauction.com,£135.52
9 Jan 2016,£135.52,£106.45,"Yamazaki
 
Single Malt Whisky
Limited Edition 2015
43% 2 
700ml
 
Box","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=NW092p&amp;multipleCompany=&amp;theAuctionYears="">Yamazaki
 
Single Malt Whisky
Limited Edition 2015
43% 2 
700ml
 
Box</a>",whiskyauction.com,£135.52
9 Jan 2016,£135.52,£106.45,"Yamazaki
 
Single Malt Whisky
Limited Edition 2015
43% 2 
700ml
 
Box","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=NW092o&amp;multipleCompany=&amp;theAuctionYears="">Yamazaki
 
Single Malt Whisky
Limited Edition 2015
43% 2 
700ml
 
Box</a>",whiskyauction.com,£135.52
9 Jan 2016,£131.76,£103.46,"Yamazaki
 
Single Malt Whisky
Limited Edition 2015
43% 2 
700ml
 
Box","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=NW092m&amp;multipleCompany=&amp;theAuctionYears="">Yamazaki
 
Single Malt Whisky
Limited Edition 2015
43% 2 
700ml
 
Box</a>",whiskyauction.com,£131.76
9 Jan 2016,£127.99,£100.48,"Yamazaki
 
 Puncheon matured
Single Malt Whisky
48% alc/vol. 2 
700ml 2 
 
Box 

4901777202245","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=NW090a&amp;multipleCompany=&amp;theAuctionYears="">Yamazaki
 
 Puncheon matured
Single Malt Whisky
48% alc/vol. 2 
700ml 2 
 
Box 

4901777202245</a>",whiskyauction.com,£127.99
9 Jan 2016,£127.24,£99.88,"Japan
 Yamazaki

12 Years old
Pure Malt Whisky
distillery picture
43% 2 
50ml 2 
 
Bottle","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=XM580&amp;multipleCompany=&amp;theAuctionYears="">Japan
 Yamazaki

12 Years old
Pure Malt Whisky
distillery picture
43% 2 
50ml 2 
 
Bottle</a>",whiskyauction.com,£127.24
9 Jan 2016,£124.23,£97.50,"Yamazaki
 
 Puncheon matured
Single Malt Whisky
48% alc/vol. 2 
700ml 2 
 
Box 

4901777202245","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=NW090b&amp;multipleCompany=&amp;theAuctionYears="">Yamazaki
 
 Puncheon matured
Single Malt Whisky
48% alc/vol. 2 
700ml 2 
 
Box 

4901777202245</a>",whiskyauction.com,£124.23
9 Jan 2016,£97.88,£76.67,"Yamazaki
 
10 Years old
Single Malt Whisky
Japan Import
40%vol.
70cl
 
Box 

4901777188945","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=NW083d&amp;multipleCompany=&amp;theAuctionYears="">Yamazaki
 
10 Years old
Single Malt Whisky
Japan Import
40%vol.
70cl
 
Box 

4901777188945</a>",whiskyauction.com,£97.88
9 Jan 2016,£95.62,£74.89,"Yamazaki
 
10 Years old
Single Malt Whisky
Japan Import
40%vol.
70cl
 
Box 

4901777188945","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=NW083b&amp;multipleCompany=&amp;theAuctionYears="">Yamazaki
 
10 Years old
Single Malt Whisky
Japan Import
40%vol.
70cl
 
Box 

4901777188945</a>",whiskyauction.com,£95.62
9 Jan 2016,£94.11,£73.70,"Yamazaki
 
10 Years old
Single Malt Whisky
Japan Import
40%vol.
70cl
 
Box 

4901777188945","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=NW083c&amp;multipleCompany=&amp;theAuctionYears="">Yamazaki
 
10 Years old
Single Malt Whisky
Japan Import
40%vol.
70cl
 
Box 

4901777188945</a>",whiskyauction.com,£94.11
9 Jan 2016,£94.11,£73.70,"Yamazaki
 
10 Years old
Single Malt Whisky
Japan Import
40%vol.
70cl
 
Box 

4901777188945","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=NW083a&amp;multipleCompany=&amp;theAuctionYears="">Yamazaki
 
10 Years old
Single Malt Whisky
Japan Import
40%vol.
70cl
 
Box 

4901777188945</a>",whiskyauction.com,£94.11
9 Jan 2016,£67.76,£52.97,"Yamazaki
 
Distiller`s Reserve
Single Malt Whisky
43%vol. 2 
70cl 2 
 
Box 

4901777254800","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=NW088a&amp;multipleCompany=&amp;theAuctionYears="">Yamazaki
 
Distiller`s Reserve
Single Malt Whisky
43%vol. 2 
70cl 2 
 
Box 

4901777254800</a>",whiskyauction.com,£67.76
9 Jan 2016,£67.01,£52.38,"Japan
 Yamazaki

10 Years old
Pure Malt Whisky
40% 2 
50ml 2 
 
The bottle was wax sealed Bottle","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=XM581&amp;multipleCompany=&amp;theAuctionYears="">Japan
 Yamazaki

10 Years old
Pure Malt Whisky
40% 2 
50ml 2 
 
The bottle was wax sealed Bottle</a>",whiskyauction.com,£67.01
9 Jan 2016,£61.74,£48.24,"Yamazaki
 
Distiller`s Reserve
Single Malt Whisky
43%vol. 2 
70cl 2 
 
Box 

4901777254800","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=NW088b&amp;multipleCompany=&amp;theAuctionYears="">Yamazaki
 
Distiller`s Reserve
Single Malt Whisky
43%vol. 2 
70cl 2 
 
Box 

4901777254800</a>",whiskyauction.com,£61.74
9 Jan 2016,£15.81,£10.84,"Japan
 Yamazaki

12 Years old
Pure Malt Whisky
43% 2 
50ml 2 
 
Bottle","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=XM579a&amp;multipleCompany=&amp;theAuctionYears="">Japan
 Yamazaki

12 Years old
Pure Malt Whisky
43% 2 
50ml 2 
 
Bottle</a>",whiskyauction.com,£15.81
9 Jan 2016,£12.05,£8.07,"Japan
 Yamazaki

12 Years old
Pure Malt Whisky
43% 2 
50ml 2 
 
Bottle","<a target=""_blank"" href=""https://whiskyauction.com/auction/Hauptseite_all.php?theId=9&amp;cat=All&amp;theSort=id&amp;theOrder=ASC&amp;theLimit=Limit&amp;theLimitMin=0&amp;theLimitMax=200&amp;currentPage=1&amp;numOfItems=200&amp;itemArrow=ASC&amp;filter=on&amp;aFilter=2016-01&amp;bFilterMin=&amp;bFilterMax=&amp;cFilter=select&amp;searchFilter=&amp;itemFilter=XM579b&amp;multipleCompany=&amp;theAuctionYears="">Japan
 Yamazaki

12 Years old
Pure Malt Whisky
43% 2 
50ml 2 
 
Bottle</a>",whiskyauction.com,£12.05
4 Jan 2016,"£2,240.00","£1,876.40",Yamazaki Sherry Cask 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021878/yamazaki-sherry-cask-2013"">Yamazaki Sherry Cask 2013</a>",whiskyauctioneer.com,"£2,000.00"
4 Jan 2016,"£1,736.00","£1,453.40",Yamazaki Sherry Cask 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021898/yamazaki-sherry-cask-2013"">Yamazaki Sherry Cask 2013</a>",whiskyauctioneer.com,"£1,550.00"
4 Jan 2016,"£1,736.00","£1,453.40",Yamazaki Sherry Cask 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020364/yamazaki-sherry-cask-2013"">Yamazaki Sherry Cask 2013</a>",whiskyauctioneer.com,"£1,550.00"
4 Jan 2016,"£1,736.00","£1,453.40",Yamazaki Sherry Cask 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020365/yamazaki-sherry-cask-2013"">Yamazaki Sherry Cask 2013</a>",whiskyauctioneer.com,"£1,550.00"
4 Jan 2016,"£1,680.00","£1,406.40",Yamazaki Sherry Cask 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020884/yamazaki-sherry-cask-2013"">Yamazaki Sherry Cask 2013</a>",whiskyauctioneer.com,"£1,500.00"
4 Jan 2016,£756.00,£630.90,Yamazaki Mizunara Cask 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020883/yamazaki-mizunara-cask-2013"">Yamazaki Mizunara Cask 2013</a>",whiskyauctioneer.com,£675.00
4 Jan 2016,£672.00,£560.40,Yamazaki Sherry Cask 2009 / First Release,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021571/yamazaki-sherry-cask-2009-first-release"">Yamazaki Sherry Cask 2009 / First Release</a>",whiskyauctioneer.com,£600.00
4 Jan 2016,£654.08,£545.36,Yamazaki Sherry Cask 2009 / First Release,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021567/yamazaki-sherry-cask-2009-first-release"">Yamazaki Sherry Cask 2009 / First Release</a>",whiskyauctioneer.com,£584.00
4 Jan 2016,£341.60,£283.10,Yamazaki 18 Year Old Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021982/yamazaki-18-year-old-limited-edition"">Yamazaki 18 Year Old Limited Edition</a>",whiskyauctioneer.com,£305.00
4 Jan 2016,£324.80,£269.00,Yamazaki 18 Year Old Bill Armbeg Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020882/yamazaki-18-year-old-bill-armbeg-limited-edition"">Yamazaki 18 Year Old Bill Armbeg Limited Edition</a>",whiskyauctioneer.com,£290.00
4 Jan 2016,£235.20,£193.80,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021255/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£210.00
4 Jan 2016,£229.60,£189.10,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021561/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£205.00
4 Jan 2016,£224.00,£184.40,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021899/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£200.00
4 Jan 2016,£224.00,£184.40,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020400/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£200.00
4 Jan 2016,£224.00,£184.40,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021589/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£200.00
4 Jan 2016,£212.80,£175.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021987/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£190.00
4 Jan 2016,£212.80,£175.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020886/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£190.00
4 Jan 2016,£212.80,£175.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021312/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£190.00
4 Jan 2016,£212.80,£175.00,Yamazaki Limited Edition 2014,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021892/yamazaki-limited-edition-2014"">Yamazaki Limited Edition 2014</a>",whiskyauctioneer.com,£190.00
4 Jan 2016,£212.80,£175.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021988/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£190.00
4 Jan 2016,£190.40,£156.20,Yamazaki Limited Edition 2015,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020742/yamazaki-limited-edition-2015"">Yamazaki Limited Edition 2015</a>",whiskyauctioneer.com,£170.00
4 Jan 2016,£190.40,£156.20,Yamazaki Puncheon 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020881/yamazaki-puncheon-2013"">Yamazaki Puncheon 2013</a>",whiskyauctioneer.com,£170.00
4 Jan 2016,£190.40,£156.20,Yamazaki Limited Edition 2015,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020741/yamazaki-limited-edition-2015"">Yamazaki Limited Edition 2015</a>",whiskyauctioneer.com,£170.00
4 Jan 2016,£179.20,£146.80,Yamazaki Limited Edition 2015,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020740/yamazaki-limited-edition-2015"">Yamazaki Limited Edition 2015</a>",whiskyauctioneer.com,£160.00
4 Jan 2016,£179.20,£146.80,Yamazaki Limited Edition 2015,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020701/yamazaki-limited-edition-2015"">Yamazaki Limited Edition 2015</a>",whiskyauctioneer.com,£160.00
4 Jan 2016,£172.48,£141.16,Yamazaki Limited Edition 2015,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020639/yamazaki-limited-edition-2015"">Yamazaki Limited Edition 2015</a>",whiskyauctioneer.com,£154.00
4 Jan 2016,£169.12,£138.34,Yamazaki Limited Edition 2015,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021458/yamazaki-limited-edition-2015"">Yamazaki Limited Edition 2015</a>",whiskyauctioneer.com,£151.00
4 Jan 2016,£168.00,£137.40,Yamazaki Limited Edition 2015,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020729/yamazaki-limited-edition-2015"">Yamazaki Limited Edition 2015</a>",whiskyauctioneer.com,£150.00
4 Jan 2016,£168.00,£137.40,Yamazaki Limited Edition 2015,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020728/yamazaki-limited-edition-2015"">Yamazaki Limited Edition 2015</a>",whiskyauctioneer.com,£150.00
4 Jan 2016,£162.40,£132.70,Yamazaki Limited Edition 2015,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020472/yamazaki-limited-edition-2015"">Yamazaki Limited Edition 2015</a>",whiskyauctioneer.com,£145.00
4 Jan 2016,£157.92,£128.94,Yamazaki Puncheon 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021897/yamazaki-puncheon-2013"">Yamazaki Puncheon 2013</a>",whiskyauctioneer.com,£141.00
4 Jan 2016,£134.40,£109.20,Yamazaki 12 Year Old with Miniature Gift Pack,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021564/yamazaki-12-year-old-miniature-gift-pack"">Yamazaki 12 Year Old with Miniature Gift Pack</a>",whiskyauctioneer.com,£120.00
4 Jan 2016,£123.20,£99.80,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021901/yamazaki-12-year-old"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£110.00
4 Jan 2016,£123.20,£99.80,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021967/yamazaki-12-year-old"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£110.00
4 Jan 2016,£116.48,£94.16,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021966/yamazaki-12-year-old"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£104.00
4 Jan 2016,£106.40,£85.70,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/021968/yamazaki-12-year-old"">Yamazaki 12 Year Old</a>",whiskyauctioneer.com,£95.00
4 Jan 2016,£106.40,£85.70,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020700/yamazaki-10-year-old"">Yamazaki 10 Year Old</a>",whiskyauctioneer.com,£95.00
4 Jan 2016,£100.80,£81.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020687/yamazaki-10-year-old"">Yamazaki 10 Year Old</a>",whiskyauctioneer.com,£90.00
4 Jan 2016,£100.80,£81.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020688/yamazaki-10-year-old"">Yamazaki 10 Year Old</a>",whiskyauctioneer.com,£90.00
4 Jan 2016,£100.80,£81.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020697/yamazaki-10-year-old"">Yamazaki 10 Year Old</a>",whiskyauctioneer.com,£90.00
4 Jan 2016,£97.44,£78.18,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020696/yamazaki-10-year-old"">Yamazaki 10 Year Old</a>",whiskyauctioneer.com,£87.00
4 Jan 2016,£94.08,£75.36,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020698/yamazaki-10-year-old"">Yamazaki 10 Year Old</a>",whiskyauctioneer.com,£84.00
4 Jan 2016,£89.60,£71.60,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020689/yamazaki-10-year-old"">Yamazaki 10 Year Old</a>",whiskyauctioneer.com,£80.00
4 Jan 2016,£89.60,£71.60,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020910/yamazaki-10-year-old"">Yamazaki 10 Year Old</a>",whiskyauctioneer.com,£80.00
4 Jan 2016,£86.24,£68.78,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020699/yamazaki-10-year-old"">Yamazaki 10 Year Old</a>",whiskyauctioneer.com,£77.00
4 Jan 2016,£84.00,£66.90,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020686/yamazaki-10-year-old"">Yamazaki 10 Year Old</a>",whiskyauctioneer.com,£75.00
4 Jan 2016,£61.60,£48.10,Yamazaki Distiller's Reserve,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020618/yamazaki-distillers-reserve"">Yamazaki Distiller's Reserve</a>",whiskyauctioneer.com,£55.00
4 Jan 2016,£61.60,£48.10,Yamazaki Distillery Exclusive 30cl,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020643/yamazaki-distillery-exclusive-30cl"">Yamazaki Distillery Exclusive 30cl</a>",whiskyauctioneer.com,£55.00
4 Jan 2016,£50.40,£38.70,Yamazaki Distillery Exclusive 30cl,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020645/yamazaki-distillery-exclusive-30cl"">Yamazaki Distillery Exclusive 30cl</a>",whiskyauctioneer.com,£45.00
4 Jan 2016,£49.28,£37.76,Yamazaki Distillery Exclusive 30cl,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020644/yamazaki-distillery-exclusive-30cl"">Yamazaki Distillery Exclusive 30cl</a>",whiskyauctioneer.com,£44.00
4 Jan 2016,£47.04,£35.88,Yamazaki Distillery Exclusive 30cl,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/020691/yamazaki-distillery-exclusive-30cl"">Yamazaki Distillery Exclusive 30cl</a>",whiskyauctioneer.com,£42.00
3 Jan 2016,"£1,792.00","£1,594.00",Yamazaki Sherry Cask 2013 Release,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/95_the-57th-auction/85872_yamazaki-sherry-cask-2013-release/"">Yamazaki Sherry Cask 2013 Release</a>",scotchwhiskyauctions.com,"£1,600.00"
